Mireya Flores||1||22 de abril de 2022||No puedo usar la app, me llega el código de activación pero no me deja continuar, dice que los datos son incorrectos y en oficinas me dicen que todo está bien||1
Sirio AlphaCM||1||20 de febrero de 2021||Había funcionado muy bien. Tenía dos años manejando mi cuenta con la aplicación y ahora desde febrero no puedo entrar, se queda cargando. Y ahora?||29
MARISOL MARQUEZ DIAZ||1||7 de abril de 2022||Descargue la app intento registrar mis datos y me marca error... ya intente con las 2 tarjetas y nunero de cliente y sigue diciendo que los datos son incorrectos...horrible! No se merece ni una estrella||0
Dagmara Adahi Trujillo Mont||1||26 de abril de 2022||Fatal, Tiene un mes diciendo que en 36 horas estára lista la aplicación. Era muy buena. Espero realmente solucionen esto.||0
Un usuario de Google||2||11 de marzo de 2020||Que pasa con la aplicacion ? Ahora me marca error . . Me dice esta version de compartamos movil es invalida . . . Ya la actualice y sigue igual . . Que mas tengo que hacer ?||0
Elena Rodriguez Garcia||1||1 de agosto de 2022||Me pasa lo mismo primero muy funcional y despues de la actualización fue un desastre no pude hacer los movimientos que tenia penfientes. Ojala y se solucione...||0
Ana karen Rivero||5||19 de junio de 2021||Estaría super genial que pusieran apartados para ir separando el dinero, que hubieran como "sobres" y ahí ir apartando el dinero para nuestros diferentes gastos como la app de BBVA Haganlo👌||2
Un usuario de Google||1||20 de junio de 2019||no se puede registrar mi tarjeta y por mas q llamo a atencion al cliente no me pueden resolver nada pesima app deben mejorarla pues no es posible q el mensaje de registro para la contraseña jamas llega y ni sus operadores telefonicos pueden otorgarlo||3
Miguel Tlapa||1||25 de septiembre de 2020||No deja hacer movimientos sin un token que debes ir a solicitar en algún punto de compartamos supongo, no puedes pagar servicios o hacer transferencias prácticamente solo sirve para ver tu saldo||0
Patricia Marrero||1||26 de noviembre de 2022||Alguien podrá decirme cómo le puedo hacer para poder realizar mis recargas y ganarme un dinero extra... También podrían decirme de favor como acerle para recargar saldo a mi número porfavor que la verdad si me urge porque ya termina mi saldo el día de mañana||0
Pao Marquez||1||25 de junio de 2020||Estaba súper bien en lo que llevaba usándola ahorita me dice que mi celular no es compatible, osea comoo? Que celular tengo que utilizar o que, es muy desesperante querer hacer una transferencia y no poder||18
Jessica H. O.||1||10 de mayo de 2021||No funciona bien, te dice que están incorrectos los datos, te comunicas a servicio al cliente y nada solo te dicen que es problema del celular y te cuelgan||2
Un usuario de Google||1||20 de abril de 2019||Tengo 3 dias con la aplicación cargando..no puedo registrarme pk al finalizar se keda cargando...llevo más de una semana tratando de registrarme y hace tres días k tengo la aplicación en cargando no la he kerido cerrar y ni así...pesima||37
Silvestre Mendez Hernandez||1||2 de abril de 2022||Pésima cero de calificación, llevo más de una semana queriendo instalar y no me deja, las operadoras solo dicen que está en mantenimiento, señor Iván Mancillas por favor den atención y adecuado mantenimiento a los canales digitales. NO LA RECOMIENDO||1
Danniel Velazquez||1||3 de junio de 2021||Pésima la nueva actualización, no pude realizar ni una transferencia desde que actualicé la app y para colmo me bloquearon mi cuenta.||3
Un usuario de Google||1||23 de marzo de 2020||No se puede hacer transferencia necesitas activar el token me pueden decir como se activa la.aplicacion ala grande hacer la transferencia me dice que active el token y me regresa al menu de inicio .||0
Salvador Tovar||1||12 de abril de 2022||No puedo acceder a la app No sale de decirme q mis datos son incorrectos Y no me permite el acceso a la plataforma E intentado muchísimas veces a acceder e incluso vine hasta la oficina a q me apoyaran y es lo mismo Pésimo servicio Pésima app||0
Olga lidia Hernandez||1||4 de abril de 2022||Me podrían decir cuando estará lista la nueva actualización ya que por el momento no me deja ingresar a la app ,ya marque varias veces pero me siguen diciendo lo mismo||2
Un usuario de Google||2||11 de diciembre de 2019||Se queda pensando cargando y no me deja abrirla después que la descargó, ya la desinstale en 2 ocasiones y sigue igual con la misma incidencia.||0
Sánchez en casa||2||17 de febrero de 2023||No abre se traba demasiado ya ni se que aser pierdo clientes asi||0
olga Galvan Venegas||5||11 de mayo de 2021||Hola buenos dias.. Actualizaron la app y esta vez no me gusto ya que no sirve...no puedo hacer transfers.. cuando le doy aceptar me saca y me pide contraseña de nuevo y si quiero revisar saldo lo mismo...o sea para cualquier movimiento bancario tengo que estar abriendo la app con mi contraseña...llame a México por ayuda y no pudieron ayudarme me sugirieron que pida prestado otro móvil y que baje otra aplicación...no pues jaaa y pues mañana voy y retiro mi dinero y adiós Compartamos.||58
Elizabeth Palafox||1||7 de junio de 2022||No sirve, llevo meses sin poder hacer nada, llamo para atención al cliente y no me resuelven nada, me gusto el banco sin embargo por la app estoy decidiendo dejarlo..........intente lo descrito abajo y sigo sin poder hacer transferencias||1
Valeria Rodriguez||1||8 de abril de 2022||La tuve en otro celular hasta que lo perdí, quise instalarla de nuevo y me marca error en mis datos pero si me llega el mensaje de validación, no he podido entrar||0
gloria prado||1||12 de julio de 2020||Era una aplicación muy buena pero desde su actualización , me indica que ya no es compatible con mi celular , pésimas actualizaciones .||6
Elizabeth Norma Lozoya||1||15 de abril de 2022||Ya tengo más de 20 días presentando problemas con la AP y ahora ya no la puedo activar me comunique con ustedes pero dicen que está en mantenimiento se me hace muchísimo tiempo yá.||0
Victor Ramirez||1||12 de abril de 2022||Tengo una semana que no puedo ingresar, me comunico al banco y me comentan que por una actualización no puedo ingresar y que no tienen fecha para que se resuelva.||0
Angeles Flores||1||2 de septiembre de 2021||No debería darle ni una estrella puesto que llevo un buen rato poniendo correctamente mis datos, y me aparece error... El único error que hay es con ustedes pésimo servicio 😔||3
MELODY GUEVARA||4||23 de junio de 2020||Hola tuve que eliminar la aplicación porque mandé a reparar mi celular y ahora que la baje ya no me deja entrar le pongo todos mis datos y solo se queda en cargando bastante tiempo y de ahí me regresa a registrar😔||13
Un usuario de Google||1||1 de febrero de 2020||La app se traba mucho, muy lenta y no te deja entrar hasta intentarlo varias veces, pero hoy 01 de febrero de 2020 ya ni abre esta porquería||2
Bertha Perez||5||25 de abril de 2023||No la puedo abrir pero le 5 estrella||0
Un usuario de Google||3||1 de febrero de 2020||A pesar de tener buen internet, tarda demasiado en abrir y constantemente manda error de conexion.!||1
Un usuario de Google||1||22 de noviembre de 2018||Es una aplicación de porquería con todo respeto no sirve , no se para que ponen tantas barreras que token etc etc si no las dan los de servicios y es un relajo pídela a todos los de su empresa||0
Sol Hes Display & VideoPro||3||24 de junio de 2020||Con la última actualización en un Android 5.1 ya no funciona. Aunque dice que es compatible desde la v4.4. ojalá corrijan esto...||3
Joset Betancur||1||29 de noviembre de 2022||Yo no puedo acsesar a la aplicación, xq según no es compatible, conque celulares 3s compatible esta aplicación, ya cheque con Samsung y realme y no se puede||0
Un usuario de Google||1||2 de marzo de 2020||Necesito ayuda no abre sólo dice cargando... Y yo la tenía antes y era una maravilla porfa. Aún continuó con el problema. Ya la instalé y nada||3
omar maldonado||1||8 de enero de 2023||Se volvió pésimo ya no puedo Aser recargas ni a mi número y aparte se quedaron con parte de mi dinero||0
LouLou Vivanco||4||10 de mayo de 2021||Acabo de instalar la actualización y la verdad me gustaba más el formato anterior, tenía más información y la aplicación era más sencilla.||0
ELIZABETH LOPEZ||1||5 de mayo de 2021||Yo recomendaba esta app a mis conocidos por ser muy accesible al momento de realizar pagos de servicios sin ningun problema, rápido y seguro y ahora que pide toquen ya es igual a todas las app de otros bancos. 👎||51
Maria isabel Diaz alejandro||1||18 de abril de 2022||Necesito la actualización ya que no me da acceso para activar nuevamente mi banca. Ya pasaron las 36 hrs que decían para resolver el inconveniente y nada||0
Ros Mery Amador||1||19 de enero de 2021||Esta fallando mucho al abrir la app solo dice CARGANDO..Ya llevo 2 dias así y de ahí no pasa,necesito hacer mis depósitos y no he podido.||44
Miguel Angel Balderas Osorno||5||5 de junio de 2022||Me registre sin problema, primero fui a la sucursal a aperturar mi cuenta y con esa cuenta inicie sesión en la app y todo bien, únicamente una vez fallo hasta ahorita todo bien||0
Miguel angel Olguin Villegas||1||26 de abril de 2022||Y para cuando la actualización ,tengo tres semanas y nadamás nada ,no me deja ver mi saldo , tampoco puedo transferir y menos Aser una recarga.||0
Laura Ruiz||1||3 de octubre de 2021||No me deja dar de alta beneficiarios, llevo varios intentos con bañarte y bancomer y no más nada me dice q el dato no esta verificado por mi banco... así q no puedo hacer transferencias a nuevos beneficiarios.||12
Un usuario de Google||1||22 de julio de 2019||Horrible . La información que maneja no está actualizada. Por confiarme de las fechas que maneja perdí mi renovación.||6
Isabel Delgado||1||3 de febrero de 2023||Ni siquiera puedo entrar a la app, pésima esta aplicación 😡||0
Silvia Arias||2||15 de agosto de 2022||Muy mal cada vez que se actializa es posible ingresar a la app y no puedo saver si recobi depositos no puedo hacer transferencias porque me ondica q la app se detuvo pésimo servicio||2
Un usuario de Google||1||1 de febrero de 2020||No puedo entrar para iniciar sesión y me aparece una ventana en dónde dice que no hay conexión red. Pero si tengo conexion.||2
ALHELY LOPEZ||1||7 de octubre de 2021||Cuando recién salió la aplicación era muy buena,creo que cuando la actualizaron la descompusieron porque ni acceder me permite.Hablas y no resuelven nada.||2
Magda muñoz||3||15 de mayo de 2021||Es una excelente opción pero esta última actualización del 5 de mayo ya no me permitió entrar y me manda a memoria caché con los permisos.||0
NOE GONZALES||1||28 de junio de 2020||Todo estaba bien con la app antes de que la actualizarán ahora no me deja entrar por que según esta versión no es compatible si tengo Android 9||3
Yuliana Cruz||5||31 de agosto de 2020||Me gusta mucho puedo realizar cualquier pago, transferencia o recarga y me evitó filas pagar comisión y sin salir...||1
juan mendoza||1||14 de febrero de 2023||Pésima aplicación. No deja hacer ninguna operación.||0
Ana Ris||1||11 de mayo de 2021||Hola no me gustó esta nueva actualización llevo desde el jueves tratando de abrir y no me permite ya hasta hable al 800 que me manda y no he podido ocupar la aplicación||0
Abigail Sanchez Perez||1||6 de junio de 2021||Es un asco no la recomiendo para nada Me pide ingresar datos y me salen incorrectos Y el calendario super feo, muy tardado Hasta cuando tendra una buena función, para saber mis movimientos de la cuenta||4
Ram Antonio||1||2 de abril de 2022||Está actualización no sirve, de plano no carga, no deja entrar ni nada! Mejorenla por favor! Oh cambiaremos de banco!||2
Adan Omar Rodriguez Reyes||4||27 de mayo de 2020||Esta muy bien la aplicación pero deberían mejorar la opción de transferir por hay ocasiones que marca error y me regresa a la pantalla principal||3
Aracely Romero||1||26 de abril de 2022||No sé puede entrar a la aplicación desde ayer ya lo intente 4 veces y no he logrado entrar me urge por el cambio de no pero no se puede .veré que otra opción encuentro||0
Karla Hernandez||1||22 de abril de 2022||Pésima aplicación antes lo utilizaba bien sin problema y desde que cambie de cel no me permite acceder me sale q alguno de mis datos están mal y no es así ya los verifique horrible aplicación||0
Charly Llergo||1||2 de marzo de 2021||Solo me agarró 1 vz la app,, pude ingresar mis datos y ver mis movimientos,, ya d ahí qiero entrar y dice q la versión d la app no es la correcta,, ya la desinstale y la volví a instalar y nada q agarra,, q mal😕||29
Un usuario de Google||1||3 de enero de 2020||Desde que la actualizaron no puedo accesar.. solo se queda cargando y no avanza.. necesito hacer transferencias.. mal actualización||4
yesenia gevara||1||12 de mayo de 2022||Falla constantemente cada que uno quiere entrar hay que estar hablando al.centro de atencion para que le resuelvan, marca error se desactuliza etc||1
Aldo Aguayo||1||23 de febrero de 2023||No puedo registrarme. Ni siquiera da la opción .||0
Cristina Gonzalez||3||16 de enero de 2023||Si han mejorado algunos problemas que tuve se solucionaron||0
LUISA Padilla Ibarra||1||18 de marzo de 2023||No puedo entrar v 3.1.3.1||0
alma morales||1||11 de mayo de 2021||La aplicación está fallando horrible hasta me bloqueo la aplicación porque le puse mi contraseña y decía error y le intenté varias veces ahora la tengo bloqueada que mal qué ya no es la aplicación que era antes 😡😡||0
Rigoberto Hernandez Ramirez||1||12 de julio de 2020||Ya no me deja entrar ala app dice que no es compatible. Disque mejorarla solo fue mala idea no te permite usarla.||0
Un usuario de Google||4||3 de abril de 2020||Por el momento la acabo de bajar y pues agrado espero q sea una buena app y la tarjeta igual ya q tuve muy mala experiencia con otras y espero q está no sea igual ✌️||0
Sol Coba||5||10 de julio de 2020||No me permite abrirla, me sale con que hay un error , y un error , cuando siempre he tenido la misma contraseña y todo , ya hablé al 800 y que hay una falla que están checando 😣||1
nahomi hernandez fernandez||1||19 de abril de 2022||Fatal está última actualización no me deja acceder me dice error ya hice de todo y nada al principio si jalaba muy bien pero ahora es pésimo necesito consultar mi saldo y nada||1
Lezti Duran||1||29 de marzo de 2022||Si pudiera no la recomendaría desde que la adquirí no e podido utilizarla por qué la aplicación no funciona llamas y te dicen que lo están solucionando que lo intentes nuevamente toda la semana||2
Al Marqz||3||4 de enero de 2021||Aplíquense o la competencia les va a comer el mandado, sobre todo los fines de semana para hacer recargas es un asco y en mi caso todo lo demás funciona normal.||4
Un usuario de Google||1||30 de octubre de 2018||En android 8 me funcionaba bien pero desde que actualice a android 9 se queda cargando y no entra. Arreglenlo porfa si la utilizo a diario :(||9
Angii Ramos||1||25 de junio de 2020||Pésima aplicación espero la mejoren.. no carga la información y ya registrandote dejas de usarla un rato..y ya luego te dice que la versión es inválida||0
Cinthya Belem Armas Prado||1||16 de enero de 2023||No aparecen los nombres para hacer las transferencias||1
Isay Márquez||1||14 de diciembre de 2022||Constantemente falla y tarda para realizar las transferencias||0
Edgar De León Sanchez||1||18 de diciembre de 2022||La aplicacion es muy práctica-versátil henhorabuena! 🤓 😃😳😃||0
Rosa Deysi Nuñez Cruz||5||4 de enero de 2023||Excelente fácil de utilizar||0
Dixie Magali Delgado Gonzales||1||13 de diciembre de 2022||Pésima aplicación, llevo mil intentos y no puedo entrar, pide y pide los datos y nada||0
juana almanza||1||21 de noviembre de 2022||Imposible instalar este servicio en mi CEL... Q coraje nadamas perdí 4hiras intentándolo||0
Martha González ojeda||5||25 de noviembre de 2022||Super fácil de usar!||0
Cristopher Auld||5||17 de diciembre de 2022||Es una aplicación muy completa la recomiendo ampliamente||0
Ernestina Martinez||5||21 de enero de 2022||Excelente app no es nada complicada me fue muy sencillo y rápido acceder y descargar así como configurar la app los felicito ojalá así fuera con Todas||6
Aura Magali Chavez Bocanegra||5||13 de diciembre de 2022||A veces muy lenta||0
Martin Elizondo Reyes||5||16 de diciembre de 2022||Facilidad y no cargas efectivo más seguro||0
Jose Bautista||1||30 de diciembre de 2022||Pues he usado otros bancos y está basura es un pésimo servicio o alplicasion lo Hiba a usar pero ver tantas quejas y ya me hizo lo mismo solo para darme de alta dice error de datos y ahora kieren que los llames todabia no sería que ellos te llamarán para un mejoramiento de servicio viven de la gente o me equivoco||0
Un usuario de Google||3||25 de abril de 2019||Se me. Bloqueo así sin más... Y ya no lo puedo ocupar ☹️🙄 y cada que registro mi número de teléfono según dice que los datos son incorrectos 🤷🏼‍♀️🤦‍♀️ ....||1
Un usuario de Google||1||28 de marzo de 2020||Descargue la aplicación y solo dice cargando. Ya la he desinstalado y nuevamente instalar pero no funciona.||0
Un usuario de Google||5||8 de septiembre de 2019||Cuando intento abrir me dice error la versión no está actualizada. Me voy a la play.store y tampoco me da opción de actualizar. Me urge entrar a la banca!||0
CHARLY ZAN||1||12 de abril de 2022||Muy mala app no sirve para nada así como sus asesores no me he podido registrar ellos dicen que cuando se actualice el app. Voy a poderme registrar y no hay para cuando||0
Olga Ávila Aguilar||1||8 de febrero de 2023||No puedo abrir mi aplicación y es el mismo número 😞||0
Un usuario de Google||1||6 de julio de 2019||mal servicio en la actualización, muy lento al momento de la consulta de salto. y al hacer algún pago de servicio.||3
Eve De la cruz||1||10 de octubre de 2022||¡Pésima! Cada que quiero usarla es un lío, me dice que mis datos no están actualizados o mi contraseña está mal.||1
LaDyBlackMoon DarkLunacy||2||10 de noviembre de 2021||Últimamente no deja acceder a nada marca error antes me funcionaba bien, no deja checar saldo no manda los mensajes para autorizar en serio tiene muchas fallas ya..||94
Guerita Linda||1||4 de julio de 2021||No entiendo por que nos complican la vida con esas actualizaciones nueatros teléfonos ya no agarran la nueva actualización no sean complicados Ya vi las demas que comentaron y no soy la unica me urge entrar a la aplicación para mover mi dinero hagan algo||1
Gabriela Flores||1||1 de agosto de 2022||Pésimo servicio, no puedes acceder a la app. Te da la opción de hablar al número 800 220 y tampoco te dan solución.||0
Un usuario de Google||1||17 de septiembre de 2019||Mala muy mala estoy intentando entrar y me aparese error de conexion para que ponen este tipo de servicios si no funcionan si por mi fuera ni media estrellita le dava||0
FAVIAN RIVERA||1||15 de marzo de 2023||Sin notificaciónes ni avisos cundo falla está app 😠 solo problemas ocasionan , y para respuesta si no se puede húsar está app||0
Ale||1||9 de marzo de 2023||A cada rato falla al querer realizar y vender recargas, da el mensaje de token inválido||0
Un usuario de Google||1||30 de marzo de 2019||es un asco! ya la instale dos veces, me pide contraseña y dice q esta incorrecta. ahora se bloqueo mi cuenta. 🙅||2
Jhoana Huerta||1||13 de abril de 2022||Pésimo. Osea cambie de equipo, Android... El anterior sigue funcionando... No entiendo porque en este nuevo equipo no me deja registrarme...||0
sonia Izaguirre Avalos||2||6 de mayo de 2021||Un caos con la nueva actualización, muy frustrante no me deja entrar, intento cambiar la contraseña y no me lo permite, me mandan como 10 códigos y no quiere😭😭😭😭😭😭😭😭😭😭😭😒||4
Jose Luis Alonso||1||31 de octubre de 2022||Muy pesima no puedo entrar a la app me dice que mi contraseña es ta mal y mis datos igual y para amolar se bloqueo la app no me sirve areglen eso ya con esta vez va tres y ya no la soporto||0
Nancy Mares||1||10 de mayo de 2021||Desde que la actualizaron batallo hasta días para poder abrir la aplicación y cuando la abro no puedo hacer tranferencias ni recargas que mal||1
Mauricio Garcia||1||7 de agosto de 2022||Ni siquiera se puede descargar, en cuanto la descargas y quieres abrir te dice que hubo un error y se cierra MENOS 5 ESTRELLAS||0
Yamil Herrera||1||21 de abril de 2022||Mala aplicacion aún sigue con el mismo problema y no solucionan nada la verdad los que somos clientes nos es necesario utilizar la aplicación para nuestra cuenta bancaria||0
Dante Chan||1||6 de junio de 2022||Antes iba todo bien, ahora no puedo hacer ningún movimiento dentro de la aplicación, espero arreglen ese problema!||0
Suriel Melo||1||12 de julio de 2020||Super mal, dice que la versión ya no es compatible, era muy buena, fácil de usar y ahora ya ni entrar puedo||0
Nereida Cc||1||4 de abril de 2022||Hasta cuando va quedar la actualización para los celulares nuevos, sigo sin poder acceder, ya una semana así, marque y dijeron que fin d semana y aun nada 🤦||2
Un usuario de Google||1||16 de octubre de 2019||Es una porquería no abre, no puede ser que compartamos diga que es el internet o el teléfono hay muchos comentarios negativos deberían actualizar su aplicación||0
Rosa Sierra||1||26 de abril de 2022||Pésima aplicación no me deja ni siquiera registrarme, me dice que uno o más datos son incorrectos o me deja esperando el sms y nunca llega después me dice que hubo un error.... Pésima||0
Un usuario de Google||4||9 de febrero de 2019||no me deja iniciar sesion me dice que valide mi pago en el modulo de ahorros. no entiendo porque? hiba todo muy bien.||1
Adriana Gutierrez||1||1 de mayo de 2020||Todo excelente asta que me dijo que tenía que restaurar mi celular, por favor corrigan eso ya que al parecer no soy la única que tiene ese problema||0
Yinis Balles||4||24 de junio de 2021||Buena pero he estado tratando de subir los datos de mi nueva tarjeta y la fecha de vencimiento solo me da hasta la fecha del año 2003 y la nueva es 2005 ahí que puedo hacer||0
zoe castillo||1||3 de agosto de 2022||Esta muy mal el servicio tiene más de una semana que no puedo acceder por qué está en reparación siempre es lo mismo||0
TONI A||4||14 de octubre de 2020||A mi me ha funcionado bien hasta ahora, no le doy las 5 estrellas porque no he utilizado todas las funciones. Los movimientos del banco todo bien.||3
Ana Rojas||1||16 de agosto de 2022||La app no me muestra mis inversiones y tampoco puedo simuluar alguna. ¿Es a causa de la actualización?||0
betty escudero leon||1||28 de abril de 2021||Todo marchaba bien con la app, despues de la actualización no puedo realizar transferencia ya que el monto me aparece en euros, alguien sabe porque?||0
Hector Angel Cano||2||1 de mayo de 2021||Actualizaron la App muy bonita y todo.. Pero no se les ocurrió poner le desbloqueo con huella... Nombre se pasan he....||0
Un usuario de Google||1||13 de noviembre de 2018||No puedo abrir la aplicación me dice que la aplicación es invalida... pero no da opción a actualizar!!!||1
Un usuario de Google||5||29 de febrero de 2020||Muy buena aplicación, desde en día 01 sin problemas, sencilla de usar, rápida y eficiente! La recomiendo||6
Eduardo Lopez Hernandez||4||12 de diciembre de 2022||No se puede hacer recargas con la tarjeta rosa sola acepta la tarjeta gris por que no se,pero eso fue lo que paso para poder hacer las recarga||0
Madai Juarez Esteban||1||8 de abril de 2022||Está hecha un desastre, me saco de la aplicación. Y ahora me pide registrar mis datos y no deja entrar, la verdad muy molesto...!||0
Cesar Casas Morlan||1||11 de mayo de 2021||Cuando instalé la aplicación muy bien... Ahora se actualizó y ni siquiera puedo entrar... Muy mal!!!||0
Josue Martínez Rivera||1||25 de abril de 2023||Herror de datos mala app||0
Un usuario de Google||1||11 de enero de 2020||No me deja entrar ala app solo queda en cargando y no sale de ahí, de ahí todo estaba bien tenía 5 estrellas ahora le doy una, arreglen eso!!||13
Lili J.C||1||5 de abril de 2022||Muchas fallas con la aplicacion uno llama y No dan una respuesta concreta solo que está en mantenimiento y ya lleva casi 1semana y cero solución .||1
Abel Perez||1||3 de agosto de 2022||Ala hora de activar la aplicación en automático se sale y marca que la aplicación esta fallando y se sale ya llevo 2 días con ese problema y soy cliente nuevo||1
Mario Lopez solis||4||16 de diciembre de 2022||Aquí les recomiendo está app es muy eficiente y seguro||0
Anaelia Garcia||1||16 de junio de 2021||Muy mala actualización ya no puedo entrar ala app me pone datos incorrectos llevo casi el mes reportando cada semana y sigue igual Pedimos app||1
Angélica Uribe||1||24 de noviembre de 2020||Una vez más pésimo!!! con su actualización no puedo entrar a la aplicación y necesito hacer los pagos correspondientes||45
Yajaira Samaniego||5||22 de mayo de 2020||Excelente aplicación, fácil de usar y sin tantos rollos, también se puede pagar servicios y créditos||7
sol armenta||1||12 de julio de 2020||Quiero saber porque ya no es válida mi cuenta al entrar, ya no puedo ver los egresos que he realizado, estaba funcionando bien y ahora que pasa? Mi celular es muy actualizado para que no se pueda entrar||2
Un usuario de Google||1||9 de enero de 2020||No sirve, se queda cargando y no abre la aplicación, llevo más de 1 semana intentando ingresar pero no puedo ☹️||1
fidel rivero||1||30 de julio de 2022||Pésimo necesitaba realizar una transferencia a las 11 de la mañana y gracias a sus dichosas actualizaciones ni pude y nadie me soluciona solo me dicen que hay que esperar y los canales digitales saturados tendré que cambiar de banca móvil||0
Maria Morales||1||28 de enero de 2022||Pésima app, no deja ni registrarme, en la fecha de vencimiento solo da hasta el 2022. Y mi tarjeta vence hasta el 2025. 😒Pésimo servicio.||0
David Zarate||5||24 de agosto de 2022||Les doy 5 estrellas por qué la app me gusta pero de un momento no me deja entrar para escribir mi contraseña, espero puedan arreglar eso, ya que uso bastante la app, gracias a de antemano||0
Esme Garcia||1||11 de mayo de 2021||Funcionaba muy bien, pero la actualicé y fue lo peor que pude hacer, ahora cada que quiero entrar me saca y tengo que reiniciar mi equipo para poder entrar||1
Un usuario de Google||1||8 de septiembre de 2019||No deja accesar a la app me pide actualizar se realiza y ahora dice que hay un error en esta version y no se puede abrir||0
AVENDAÑO MOTOPARTES||5||30 de mayo de 2021||Ya casi keda es una buena app. Solo le falta comprar n línea. Y k solicites directo de AKI tu crédito como caja popular.||2
Ulises Rojo||1||22 de agosto de 2022||pésima app! pésima actualización! por lo que veo su actualización es del 29/07/2022 o sea que ni una semana y su actualización vale pa pura *****! 21/08/2022 y esta chingader@ sigue igual! pongan a trabajar a sus gente!!! y arreglen esta chingaderapp!!!||0
Anel Pérez vasquez||1||2 de agosto de 2022||Buenas tardes no he podido entrar a la aplicación ya la desinstale y sigo con mi mismo número solo cambie el equipo pero no me da acceso||0
Alina del carmen Fernandez de Jesus||2||12 de mayo de 2021||Marca error ID que he rechazado los permisos y tengo que activar Manualmente y no deja iniciar sesión se cierra la app automáticamente||1
Norma Hernandez||1||15 de diciembre de 2022||Puras fallas y nada resuelven||0
Irais Perez||5||19 de diciembre de 2022||Es práctica y fácil de usar||0
Regina Esparza||5||11 de marzo de 2023||Muy Buena aplicación||0
KARY AQUINO||1||19 de noviembre de 2022||La última actualización esta orrible, y ya tiene un mese que me retuvieron $3,400 y e marcado al centro de atención a clientes y no me dan una solución||0
Danna Guadalupe Perez salas||1||5 de abril de 2022||No me deja registrarme, cambie de equipo y ahora no puedo entrar a la app porque me dice que mis datos son incorrectos.||1
Un usuario de Google||1||15 de abril de 2020||Era buena pero después quise entrar y me aparece un recuadro que dice error la borre y instale de nuevo y sigue igual no se a ke se deba eso||0
HORTENSIA resendiz albarran||1||8 de abril de 2022||Tengo dos dias tratando de registrarme y me dice que ha ocurrido un error pero en la parte de atrás dice tu teléfono has sido validado y me saca, me urge hacer unas operaciones y no puedo como recomendar algo que no es funcional?||1
Selene Concepcion Olan Hernandez||2||14 de mayo de 2021||No me gustó antes me dejaba ver el saldo de mis dos tarjetas y de mis créditos ahora nada no se cuánto tengo en mi otra cuenta déjenlo como estaba...||0
Hilda Morales||1||12 de julio de 2020||Les urge resolver los problemas de la actualización. No te permite ni entrar. Q paso? Estaba super bien||1
Rosalba Aguirre arias||1||1 de abril de 2022||Muy mala... Hable a atención a clientes por que marca error al ingresar los datos y no resuelven nada||1
Jacquelin Yesenia Garcia Zurita||5||12 de julio de 2020||Hasta hoy exelente servicio perl me dice que esta versión ya no es compatible y no puedo hacer movimientos ayuda porq ahorita es mi mano derecha para hacer mis deposito y pagos de mis productos||0
Luisa Rodríguez||1||23 de octubre de 2022||Hola porque no me deja resgistrarme la apps. Se queda solo en la página diciéndome compartamos móvil y no me abre la.opcion de registrame....apoyenme...gracias||0
Jose Luis Ruano Nazario||2||22 de mayo de 2021||Con la ultima actualización la app ya no sirve mas, al tratar de ingresar lanza un fallo y la app se detiene||1
yakelyn gomez campos||1||7 de abril de 2022||Llevo 4 días queriendo entrar a la App y no me sale acceso. Me indica que mi número se está verificando y luego marca error||0
Amaury Duke||5||11 de diciembre de 2021||Muy fácil su uso permite hacer muchos movimientos sin complicaciones,me gusta esta aplicación más que la de otros bancos.||23
Marianne Ruelas Liévano||2||19 de marzo de 2021||Bajaron demasiado los intereses para las inversiones, se supone que están respaldados con udis y aunque la economía se ve afectada por diversos aspectos, el porcentaje disminuyó casi 40% anual.||1
IXCHEL CMTZ.||3||21 de mayo de 2021||Con la nueva actualización la app se encuentra muy lenta y agregando q tardas para poder entrar y realizar movimientos 🤦🏼‍♀️||2
Antonio Ortiz||1||30 de noviembre de 2022||Q mal te quitaron la aplicación de hacer recargas y con esta te pide token y no te lo dan por llamada que decepción de banco||0
José Antonio||1||12 de abril de 2022||No puedo registrarme en la app, y veo que ya lleva varios meses el problema y no se resuelve. Puse una estrella porque solo así pude publicar mi comentario.||1
Bertha Ortiz||5||26 de noviembre de 2022||Buenas tardes yo me salí del grupo en el q estaba,hubo un problema y me dijeron q el grupo me bloquearía Yo lo q quisiera q me sacarán de duda Puedo seguir ocupando la tarjeta de compartamos? Tengo el proyecto de irme a los cabos a trabajar,pondré una cosina económica aya la tarjeta aún me servirá? Ho tengo q darla de baja cuando yo me Balla||0
Un usuario de Google||2||10 de enero de 2020||Por error desinstake la aplicación cuando la volví a instalar ya no abrió solo se pone cargando y no abre cuando la tenia era muy útil||6
Fer Cena caca||1||12 de julio de 2020||No sé puede abrir dice que esa versión de aplicación ya no es válida, arreglen el problema lo más pronto posible||0
Angel Solito||1||13 de abril de 2022||Definitivamente funcionaba excelente pero ahora la instale en otro dispositivo y no funciona me.maeca error al validar es una.porqueria||0
Un usuario de Google||1||3 de marzo de 2019||no funciona bien se traba y no me permite hacer transfefencias desde la actualizacion ahora ya no habre y no la puedo desinstalar||17
Un usuario de Google||5||27 de abril de 2020||No me permite abrir la aplicacion, me dice que a cambiado la configuracion en el sistema operativo, ya renicie mi celular de fabrica ya desisrale e instale y nada.||0
